clusterID,estimated_snowballing_pvalue,max_norm_cell_type_specificity,max_norm_disease_specificity,max_plof,mean_plof,median_plof,num_cell_type_string,num_disease_string,num_of_diseases,num_sig_go_enrichment_terms,std_plof,sum_plof,avg_embeddedness,avg_internal_degree,cluster_size,conductance,cut_ratio,edges_inside,expansion,gene_ratio,hub_dominance,internal_edge_density,newman_girvan_modularity,normalized_cut,significance,surprise,triangle_participation_ratio
paris.greedy.2021:679,0.17324069142341614,0.1698113207547169,0.1698113207547169,208,24.77358490566038,17,1,1,13,158,29.53136631645564,1313,0.1700806121383015,19.848484848484848,66,0.957533713692946,0.0125598589662799,655,447.54545454545456,0.803030303030303,0.6923076923076923,0.3053613053613053,-5.811045553475643e-6,0.959915426704027,8468.939620989278,1624.5477701439277,0.9393939393939394
paris.greedy.2021:680,0.3594055473804474,0.3417721518987341,0.1265822784810126,79,28.088607594936708,30,1,1,8,192,18.664507572077724,2219,0.127682354497815,38.97826086956522,92,0.9112134492064672,0.0112346619680302,1793,400.0326086956522,0.8586956521739131,0.7472527472527473,0.4283325370281892,-9.441989638508949e-6,0.914179761656057,23937.652953132103,5037.594572678707,0.8804347826086957
paris.greedy.2021:681,0.05267170071601868,0.5,0.5,153,64.75,43.5,3,1,3,2,60.068710657046736,259,0.3865349264814348,3.636363636363636,11,0.9896774193548388,0.0097690081718326,20,348.6363636363636,0.3636363636363636,0.8,0.3636363636363636,2.2519374019624325e-7,0.98998725412444,262.84441264543494,52.99480997805769,0.7272727272727273
paris.greedy.2021:683,0.11278723925352097,0.1395348837209302,0.0930232558139534,149,25.627906976744185,16,1,2,11,70,30.05235372749644,1102,0.147622799690445,20.87878787878788,66,0.9430837222749988,0.0097088245574199,689,345.95454545454544,0.6515151515151515,0.6923076923076923,0.3212121212121212,-3.3435391923823195e-6,0.9449258025922178,8950.376631158178,1742.6637876851794,0.8636363636363636
paris.greedy.2021:684,0.015176479704678059,0.2258064516129032,0.3548387096774194,74,14.935483870967742,8,1,1,7,160,16.21508656338487,463,0.2599909577398449,16.491803278688526,61,0.9636455623012432,0.0122663320327629,503,437.1475409836066,0.5081967213114754,0.7333333333333333,0.2748633879781421,-1.5261393323145178e-6,0.9657961450296428,6441.125859440335,1196.3957783474796,0.8360655737704918
paris.greedy.2021:685,0.018413817510008812,0.5294117647058824,0.2647058823529412,272,40.85294117647059,20,1,1,11,142,55.97625706246987,1389,0.1618553768132224,12.825,80,0.954015776263894,0.0074700300401471,513,266.075,0.425,0.5569620253164557,0.1623417721518987,-2.200809411682305e-6,0.9557332160312656,6265.11717142924,962.6103069778508,0.775
paris.greedy.2021:686,0.05368367210030556,0.3018867924528302,0.1320754716981132,126,26.9622641509434,23,1,1,12,282,22.194907822213967,1429,0.2662360030031754,19.27659574468085,94,0.955335354581084,0.0115800733222383,906,412.3085106382979,0.5638297872340425,0.6774193548387096,0.2072752230610844,-7.2743146262965855e-6,0.9584582205884012,11309.358713493824,1909.704169977029,0.8404255319148937
paris.greedy.2021:688,0.46624404191970825,0.146067415730337,0.0674157303370786,125,19.865168539325843,13,1,1,11,8,21.07788102341364,1768,0.0591811096457427,11.145833333333334,96,0.9755031021772476,0.012466470522147,535,443.84375,0.9270833333333334,0.231578947368421,0.1173245614035087,-1.197577047419336e-5,0.9789350747523966,6346.751834909098,842.4229090033987,0.9479166666666666
paris.greedy.2021:689,0.3723309338092804,0.6538461538461539,0.1538461538461538,44,19.846153846153847,16,1,1,6,48,11.0116022728477,516,0.0322440283135323,14,29,0.9766088609782796,0.0163868023935887,203,584.5172413793103,0.896551724137931,0.75,0.5,-1.8868221004532264e-6,0.9779769456476364,2752.37568410725,601.0680309630131,0.8620689655172413
paris.greedy.2021:691,0.04156024754047394,0.1463414634146341,0.4878048780487805,192,20.24390243902439,12,1,1,11,91,31.27281606108161,830,0.1408806553044306,14.653846153846152,52,0.9780130998066768,0.0182856039239465,381,651.8269230769231,0.7884615384615384,0.6274509803921569,0.2873303167420814,-7.440646788746695e-6,0.980745046691407,4898.7066994450015,922.5293619986476,0.9230769230769232
paris.greedy.2021:701,0.06554882228374481,0.2058823529411764,0.4117647058823529,99,24.73529411764705,14,1,1,7,295,25.64124142923048,841,0.1354214810192671,12.372093023255816,43,0.9843506397999706,0.0218254796479016,266,778.2093023255813,0.7906976744186046,0.6428571428571429,0.2945736434108527,-7.143817258477364e-6,0.9870478112720646,3427.920484232888,650.4747737353113,0.8837209302325582
paris.greedy.2021:702,0.5217958092689514,0.3195876288659793,0.0618556701030927,121,24.216494845360824,18,1,1,7,0,22.104028103928115,2349,0.0692840937905068,18.28,100,0.95153636098518,0.0100820247759768,914,358.91,0.97,0.6060606060606061,0.1846464646464646,-9.292151075203012e-6,0.9544289692270864,11291.629755132217,1826.151307200604,0.97
paris.greedy.2021:703,0.43827682733535767,0.1111111111111111,0.0793650793650793,137,24.20634920634921,17,1,1,13,77,23.36468159710619,1525,0.0451871357559957,13.363636363636363,66,0.9786306149149586,0.0171750905059916,441,612,0.9545454545454546,0.5230769230769231,0.2055944055944056,-1.0964623593284664e-5,0.9818845494109176,5500.864735685756,926.1211148604656,0.9848484848484848
paris.greedy.2021:704,0.3248029351234436,0.1298701298701298,0.4285714285714285,72,20.337662337662337,16,1,1,11,359,16.31725788819148,1566,0.0886272625955808,29.97560975609756,82,0.9457837968987802,0.0146816024411472,1229,522.9146341463414,0.9390243902439024,0.7160493827160493,0.370069256248118,-1.3424603871071192e-5,0.9492378278541602,16178.639472164528,3277.6260039761487,0.975609756097561
paris.greedy.2021:705,0.5007264614105225,0.0813953488372093,0.1744186046511628,72,11.476744186046512,8,1,1,3,359,12.654435859493091,987,0.1339683244862746,48.943820224719104,89,0.899575802286979,0.0123119058211776,2178,438.4269662921348,0.9662921348314608,0.8636363636363636,0.5561797752808989,-1.1884307616315662e-5,0.9027204376213008,29860.17096981821,6676.8819698987045,0.9438202247191012
paris.greedy.2021:707,0.029256479814648628,0.3846153846153846,0.282051282051282,114,20.512820512820515,12,2,1,4,257,23.12195561169171,800,0.1652677993934619,11.846153846153848,65,0.9722402480351864,0.0116431584355477,385,414.89230769230767,0.6,0.5,0.1850961538461538,-3.812875660516572e-6,0.9744150923573652,4757.356529756757,770.0938176477471,0.8153846153846154
paris.greedy.2021:710,0.23347923159599304,0.2307692307692307,0.1153846153846153,89,24.846153846153847,20.5,1,2,9,31,20.336552918707355,646,0.1735449879311756,13.75,32,0.966109527844104,0.0109896753301371,220,391.96875,0.8125,0.8387096774193549,0.4435483870967742,-5.028587124780233e-8,0.9671222138291772,2947.222016554179,625.5915236942249,0.90625
paris.greedy.2021:714,0.01581594906747341,0.1818181818181818,0.4545454545454545,86,34.31818181818182,31,1,1,11,53,21.88364547770639,755,0.3435434013663566,12.75609756097561,82,0.9462983879248382,0.0063110449449666,523,224.78048780487805,0.2682926829268293,0.6049382716049383,0.1574826859379705,1.8902678607950405e-7,0.9477859004700762,6369.92640445267,966.4470097825916,0.7317073170731707
paris.greedy.2021:715,0.025030262768268585,0.3,0.2333333333333333,112,19.5,12.5,1,1,11,387,21.72198949420165,585,0.4261333000945743,11.2,95,0.967753667111165,0.0094406896918737,532,336.12631578947367,0.3157894736842105,0.4042553191489361,0.1191489361702127,1.017202095366599e-9,0.970327865568226,6319.898674698747,845.233689775754,0.7368421052631579
paris.greedy.2021:721,0.09509116411209106,0.1621621621621621,0.1351351351351351,109,32.91891891891892,26,1,1,15,84,26.79902400625231,1218,0.1867695302293444,15.5,60,0.9704189064537676,0.0142676094540624,465,508.48333333333335,0.6166666666666667,0.6101694915254238,0.2627118644067797,-5.485758419108383e-6,0.9728786453517057,5930.032430812081,1085.744800113637,0.7833333333333333
paris.greedy.2021:722,0.31898605823516846,0.0933333333333333,0.3866666666666666,70,12.693333333333332,11,3,1,12,485,11.277786505714165,952,0.0435393468933006,31.902439024390244,82,0.9715516116403498,0.0305896677182792,1308,1089.5121951219512,0.9146341463414634,0.7654320987654321,0.3938572719060524,-5.490432207495573e-5,0.978721471840114,17321.253700012887,3567.733420196,0.926829268292683
paris.greedy.2021:723,0.5010759234428406,0.1063829787234042,0.1489361702127659,48,15.191489361702128,14,1,1,10,273,13.380125264040172,714,0.0372713934044776,19,48,0.9707279496726152,0.0176736510429814,456,630.0833333333334,0.9791666666666666,0.723404255319149,0.4042553191489361,-6.339854806249961e-6,0.973166371931821,6053.765822665615,1255.3604488207884,0.9791666666666666
paris.greedy.2021:724,0.4730469584465027,0.125,0.0714285714285714,586,39.10714285714285,19,1,1,8,0,85.54184060158218,2190,0.0647903509194585,14.508474576271189,59,0.967844934450246,0.0122529437501188,428,436.6949152542373,0.9491525423728814,0.4655172413793103,0.2501461133839859,-4.547730613016142e-6,0.9699229784096064,5433.942662998848,979.1681679836158,0.9152542372881356
paris.greedy.2021:725,0.528846025466919,0.0957446808510638,0.1382978723404255,176,23.904255319148938,18,1,1,13,44,26.307147378667423,2247,0.0449579531378046,23.166666666666668,96,0.9655332734091684,0.0182282157870591,1112,648.9791666666666,0.9791666666666666,0.5473684210526316,0.243859649122807,-2.719351885599721e-5,0.9705439507151802,14085.586996160662,2516.8733103120016,0.9583333333333334
paris.greedy.2021:727,0.46651625633239746,0.4576271186440678,0.1186440677966101,75,21.25423728813559,13,1,1,4,25,19.869048204768472,1254,0.0801960116868256,14.129032258064516,62,0.9641908187875567,0.0106752948865215,438,380.4354838709677,0.9516129032258064,0.4918032786885246,0.2316234796404019,-3.908547121526414e-6,0.966093536179694,5522.353626599733,969.7094858217164,0.935483870967742
paris.greedy.2021:729,0.40075287222862244,0.3243243243243243,0.1081081081081081,62,19.405405405405407,16,1,1,16,117,15.694053119041726,718,0.0180445301789928,16.05263157894737,38,0.984010484927916,0.0277023845893863,305,987.8947368421052,0.9736842105263158,0.7567567567567568,0.433854907539118,-9.505719749362825e-6,0.9870352941651066,4077.0496818450806,860.709007870729,1
paris.greedy.2021:730,0.2180575579404831,0.1481481481481481,0.1666666666666666,114,18.925925925925927,10.5,1,1,8,4,21.4791270788615,1022,0.057358647937014,13.114754098360656,61,0.9792826621779102,0.0173948603397184,400,619.9180327868852,0.8852459016393442,0.55,0.2185792349726776,-9.334776678732104e-6,0.9823296088456672,5016.978383400799,863.3931003252048,0.9672131147540984
paris.greedy.2021:735,0.3630703389644623,0.3137254901960784,0.2156862745098039,108,24.49019607843137,17,2,1,13,44,23.764993203465984,1249,0.0561090847151534,26.5,56,0.9553898875728972,0.0159227818726177,742,567.5357142857143,0.9107142857142856,0.8,0.4818181818181818,-7.227649572328665e-6,0.9579521115142688,10022.60985526484,2170.097416589309,0.9285714285714286
paris.greedy.2021:736,0.43333199620246887,0.1764705882352941,0.0588235294117647,133,26.705882352941178,15,3,3,4,0,37.20511508160261,454,0.0666023335474472,7.111111111111111,18,0.9729157850190436,0.0071591167412472,64,255.44444444444449,0.9444444444444444,0.8235294117647058,0.4183006535947712,-1.458758353926229e-7,0.9732872433200622,852.4670575050889,178.32323729022923,0.9444444444444444
paris.greedy.2021:737,0.4804135262966156,0.24,0.28,139,50.88,42,1,1,6,11,35.15361527164264,1272,0.026821421492786,12.692307692307692,26,0.9778864839509482,0.0157337266495453,165,561.2692307692307,0.9615384615384616,0.76,0.5076923076923077,-1.454481492761038e-6,0.9790644756466436,2240.6568469861263,491.0229318963943,0.9615384615384616
paris.greedy.2021:738,0.02262723259627819,0.3513513513513513,0.1891891891891892,110,28.10810810810811,19,1,1,9,97,25.238620960503923,1040,0.2714283658512547,13.615384615384617,78,0.9400440354541862,0.0059929355990668,531,213.47435897435892,0.4743589743589743,0.6623376623376623,0.1768231768231768,-1.0793869138454952e-6,0.9413880113612528,6534.661370441511,1039.158061719948,0.8205128205128205
paris.greedy.2021:739,0.4021364748477936,0.1797752808988764,0.0449438202247191,92,24.325842696629213,18,2,1,14,179,23.302738466120864,2165,0.0659406756794308,28.27368421052632,95,0.9577447062895258,0.0179991603545432,1343,640.8421052631579,0.936842105263158,0.6276595744680851,0.3007838745800671,-2.517814102865425e-5,0.9626417603672244,17340.392497937908,3311.378462938728,0.9789473684210528
paris.greedy.2021:740,0.20421433448791504,0.1296296296296296,0.1296296296296296,75,17.11111111111111,12,1,1,8,477,15.603176583531166,924,0.0674531834590587,25.451612903225808,62,0.9616636703755892,0.0179154141174404,789,638.4516129032259,0.8709677419354839,0.7377049180327869,0.4172395557905869,-1.0661873372593308e-5,0.9648528997010296,10506.72586665278,2196.477850650361,0.967741935483871
paris.greedy.2021:743,0.38364917039871216,0.2857142857142857,0.1428571428571428,80,28.357142857142858,24.5,1,1,2,0,19.016620838936348,397,0.0129872699043565,6.666666666666667,15,0.9915361828184512,0.0218865598027127,50,781,0.9333333333333332,0.6428571428571429,0.4761904761904761,-9.117239712038928e-7,0.9924820557162254,674.5784037115839,145.65475806383213,0.9333333333333332
paris.greedy.2021:744,0.46682208776474,0.1785714285714285,0.0357142857142857,105,28.892857142857142,23,1,2,3,0,23.083326170418925,809,0.0388133121226047,9.79310344827586,29,0.9765869744435284,0.0114517173709192,142,408.4827586206897,0.9655172413793104,0.5714285714285714,0.3497536945812808,-9.609870234863234e-7,0.977543428416664,1859.3595901133856,370.8875958236621,0.9310344827586208
paris.greedy.2021:745,0.020758291706442833,0.2857142857142857,0.5,72,24.214285714285715,21,2,1,5,29,17.57698920323243,339,0.2792846530402871,5.34065934065934,91,0.9491046182846372,0.0027969390753034,243,99.5934065934066,0.1538461538461538,0.3444444444444444,0.0593406593406593,3.687712954171804e-6,0.9498365473769166,2709.5993940144567,236.6374449408075,0.5274725274725275
paris.greedy.2021:747,0.46955475211143494,0.0952380952380952,0.3571428571428571,126,21.95238095238096,12.5,1,1,12,32,29.2023657419139,922,0.0811445575940103,20.32558139534884,43,0.964811981641034,0.0156299732325946,437,557.3023255813954,0.9767441860465116,0.7619047619047619,0.4839424141749723,-3.948479834294135e-6,0.9667450517894424,5905.4293875372505,1279.94965026116,0.9767441860465116
paris.greedy.2021:748,0.042492128908634186,0.1851851851851851,0.1851851851851851,178,56,46,2,1,10,23,38.19283057973456,1512,0.3001628959209285,9.04255319148936,94,0.9545405925767462,0.0053327437277217,425,189.87234042553192,0.2872340425531915,0.4408602150537634,0.0972317547471974,3.2928895569580257e-6,0.9559810198367836,4957.37550353679,596.6442794312477,0.5851063829787234
paris.greedy.2021:750,0.03460264205932617,0.4444444444444444,0.1111111111111111,65,22.08888888888889,18,1,1,10,8,18.59841418242453,994,0.262876099820579,9.535353535353536,99,0.9730793361090516,0.0096816479400749,472,344.6666666666667,0.4545454545454545,0.4183673469387755,0.0972995258709544,-2.535481218984704e-6,0.9758295692848494,5505.948896497407,662.9236147076625,0.6868686868686869
paris.greedy.2021:751,0.3748587965965271,0.4090909090909091,0.0909090909090909,44,13.181818181818182,10.5,1,1,4,2,11.627702404321466,290,0.0324427454470049,14.25,24,0.984923958562927,0.0260955384256014,171,930.9583333333334,0.9166666666666666,0.8695652173913043,0.6195652173913043,-3.1994062848146515e-6,0.9867264281309756,2372.21963549202,542.3412360613775,0.9583333333333334
paris.greedy.2021:752,0.4696060121059418,0.135593220338983,0.1694915254237288,120,25.864406779661017,20,1,1,10,82,24.39435889222572,1526,0.0283917804397645,19.41935483870968,62,0.976318325760705,0.0224653246399401,602,800.5967741935484,0.9516129032258064,0.639344262295082,0.3183500793231095,-1.6073846405884057e-5,0.9803141548419074,7813.720436481531,1517.3893706848007,0.9193548387096774
paris.greedy.2021:753,0.5007486939430237,0.1702127659574468,0.0638297872340425,133,25.361702127659573,15,1,1,5,0,28.81909506764636,1192,0.0324121900045395,11.416666666666666,48,0.9815388761622424,0.0170261703739025,274,607,0.9791666666666666,0.5531914893617021,0.2429078014184397,-4.8659623185955366e-6,0.9838881068488584,3469.5012162240755,619.1188794037404,0.9375
paris.greedy.2021:754,0.46585676074028015,0.2439024390243902,0.073170731707317,105,24.92682926829268,19,1,1,9,0,22.634476185569703,1022,0.0322242169671339,13.44186046511628,43,0.978670799660504,0.0172977182482742,289,616.7674418604652,0.9534883720930232,0.6666666666666666,0.3200442967884828,-4.79625705980556e-6,0.9808096394868776,3752.952670539355,729.9281327274593,0.9069767441860463
paris.greedy.2021:755,0.46105408668518066,0.1363636363636363,0.0454545454545454,38,12.363636363636363,7,2,4,5,13,12.503506001824542,272,0.027780510955378,9.304347826086955,23,0.9830333782605248,0.0151106333815937,107,539.0869565217391,0.9565217391304348,0.7272727272727273,0.4229249011857707,-1.0390410672264383e-6,0.984034431469583,1426.744817697677,299.2837386571083,0.9565217391304348
paris.greedy.2021:756,0.5231397151947021,0.1222222222222222,0.0777777777777777,58,14.433333333333334,11.5,2,2,11,409,12.056095479144448,1299,0.1116108393279802,39.69565217391305,92,0.9134740682825124,0.0117694859706384,1826,419.07608695652175,0.9782608695652174,0.8131868131868132,0.4362159579550884,-1.1554143771722929e-5,0.9165811692593856,24421.83590109889,5162.869682889154,0.9347826086956522
paris.greedy.2021:757,0.5015692710876465,0.1363636363636363,0.034090909090909,297,23.693181818181817,17,1,1,10,0,34.85416512472039,2085,0.094497493753418,13.741935483870968,93,0.9628671877269954,0.0100076766088112,639,356.3333333333333,0.946236559139785,0.3804347826086957,0.1493688639551192,-7.089925049718052e-6,0.9655384746611304,7746.065781646921,1149.1465674136423,0.8924731182795699
paris.greedy.2021:758,0.24010491371154785,0.1481481481481481,0.2222222222222222,75,21.55555555555556,14,1,1,5,81,18.41055995750042,582,0.0496299250111894,15.35483870967742,31,0.9731437598736176,0.0155990550850676,238,556.3870967741935,0.8709677419354839,0.8333333333333334,0.5118279569892473,-2.051726199829612e-6,0.9745357893748292,3234.6779509444723,710.1588424349826,0.935483870967742
paris.greedy.2021:759,0.36756807565689087,0.2,0.0909090909090909,81,19.345454545454544,15,1,1,8,0,17.315394757928438,1064,0.0741280433333907,11.35483870967742,62,0.9755818389927507,0.0127300639875012,352,453.6612903225807,0.8870967741935484,0.4426229508196721,0.1861448968799577,-5.348127534945744e-6,0.977849927232326,4351.783049024812,705.9696880044629,0.9193548387096774
paris.greedy.2021:761,0.40363025665283203,0.71875,0.25,165,35.125,18,1,1,4,66,37.43532056502858,1124,0.0523094925395978,14.514285714285714,35,0.965136229496946,0.0112662628981606,254,401.8,0.9142857142857144,0.7647058823529411,0.426890756302521,-1.3866748470638103e-6,0.9662715028509592,3389.938818486002,712.7686703349463,0.8857142857142857
paris.greedy.2021:762,0.3729260265827179,0.1538461538461538,0.1538461538461538,92,26,14,4,3,5,4,31.47485769096767,338,0.0237785523985004,7.285714285714286,14,0.9900127288749632,0.0202385956484317,51,722.2142857142857,0.9285714285714286,0.7692307692307693,0.5604395604395604,-6.812438354277723e-7,0.9908292001637354,699.7746254552145,156.71961062793687,1
paris.greedy.2021:766,0.43266576528549194,0.0923076923076923,0.0461538461538461,48,8.938461538461539,7,1,1,6,91,9.711264276403655,581,0.0900414752131085,17,70,0.9520818233067568,0.0094802388102789,595,337.77142857142854,0.9285714285714286,0.5362318840579711,0.2463768115942029,-3.4622854738084345e-6,0.9539891783206708,7543.811879419383,1352.5535632141443,0.9285714285714286
paris.greedy.2021:767,0.2735174298286438,0.1590909090909091,0.2613636363636363,318,45.61363636363637,26.5,1,1,13,123,55.62795787164667,4014,0.1593006127615774,25.8989898989899,99,0.9428074323570744,0.0119926796050391,1282,426.93939393939394,0.8888888888888888,0.6122448979591837,0.26427540713255,-1.1106212966583137e-5,0.9462123618236306,16357.865405197896,3000.792253713799,0.898989898989899
paris.greedy.2021:769,0.3168087303638458,0.1276595744680851,0.1063829787234042,85,20.51063829787234,17,1,2,12,75,17.993806108752285,964,0.0492263111210922,26.26923076923077,52,0.963594691114546,0.0195053634894294,683,695.3076923076923,0.903846153846154,0.803921568627451,0.5150829562594268,-9.033709631512592e-6,0.96650848610768,9288.785403511738,2042.248441350025,0.9807692307692308
paris.greedy.2021:770,0.0312737338244915,0.1904761904761904,0.1428571428571428,160,25.47619047619047,20,1,5,11,18,33.91698549048699,535,0.2373955324660205,6.033898305084746,59,0.9826789276504646,0.0096049953394586,178,342.3220338983051,0.3559322033898305,0.3793103448275862,0.1040327293980128,-4.961149350692448e-7,0.9843085576267484,2088.9489563697002,260.7580499422142,0.6101694915254238
paris.greedy.2021:774,0.495849072933197,0.1282051282051282,0.0384615384615384,91,18.17948717948718,12.5,2,1,3,131,17.357766022505352,1418,0.0771684505753657,35.46341463414634,82,0.9403646207165268,0.0157005732395533,1454,559.2073170731708,0.951219512195122,0.8024691358024691,0.4378199337548931,-1.3105706076552924e-5,0.9440576258804522,19453.537639924216,4116.245535953196,0.926829268292683
paris.greedy.2021:776,0.3990732729434967,0.1282051282051282,0.0769230769230769,131,38.64102564102564,28,2,1,5,2,34.582842703379576,1507,0.0737380389823341,9.727272727272728,44,0.9853228627276156,0.0183150393289223,214,653.0227272727273,0.8863636363636364,0.4651162790697674,0.226215644820296,-4.9074055122074345e-6,0.9876396524583664,2692.395087925482,468.9402699422556,0.8409090909090909
paris.greedy.2021:777,0.29049497842788696,0.4,0.2,48,26.6,22,1,4,5,0,15.192103211866351,133,0.0158274603422925,3,6,0.9939959973315544,0.0139149599828164,9,496.6666666666667,0.8333333333333334,0.8,0.6,-5.870284891854569e-8,0.9942367717136772,124.40798143753688,28.25996587107686,0.8333333333333334
paris.greedy.2021:778,0.020081905648112297,0.6052631578947368,0.3157894736842105,120,23.94736842105263,18.5,1,1,9,28,24.50256177276501,910,0.305267284139546,14.514285714285714,70,0.9631710588320586,0.0106538413731992,508,379.5857142857143,0.5428571428571428,0.6231884057971014,0.210351966873706,-2.061174774457921e-6,0.9653139980646378,6349.625803568165,1077.905680108999,0.8
paris.greedy.2021:779,0.02191636897623539,0.2758620689655172,0.1724137931034483,81,15.310344827586206,10,1,1,5,82,19.129452699728056,444,0.2654286448195987,11.904761904761903,63,0.9612643321970872,0.0082901720571492,375,295.42857142857144,0.4603174603174603,0.532258064516129,0.1920122887864823,-5.088921060498189e-7,0.96276631353417,4649.032248361955,763.1390746624824,0.7142857142857143
paris.greedy.2021:781,0.5695199966430664,0.1630434782608695,0.0326086956521739,155,21.60869565217392,14,1,1,7,0,25.75623535803404,1988,0.0702571828256312,17.638297872340427,94,0.965146100483498,0.0137178916420416,829,488.4255319148936,0.9787234042553192,0.4623655913978494,0.1896591169068863,-1.4456320030374422e-5,0.9688433070600032,10266.11774176172,1677.3711651368903,0.9361702127659576
paris.greedy.2021:782,0.2230997085571289,0.1639344262295081,0.0491803278688524,104,33.704918032786885,28,1,1,8,317,25.425278931472302,2056,0.12306596545046081,20.790123456790123,81,0.9526247679063748,0.0117370257374375,842,418.04938271604937,0.7530864197530864,0.5875,0.2598765432098765,-7.2825519947520624e-6,0.9553542650798276,10727.23222296248,1957.2418997246784,0.8271604938271605
paris.greedy.2021:783,0.556743860244751,0.1125,0.05,188,25.6375,12,1,1,8,11,37.136506229540615,2051,0.0764613896297948,9.268292682926829,82,0.975126006414872,0.0102013494515156,380,363.3414634146341,0.975609756097561,0.2098765432098765,0.1144233664558867,-5.531510078576116e-6,0.977528205143482,4497.860653869242,589.6350281519121,0.9390243902439024
paris.greedy.2021:784,0.030736148357391357,0.3181818181818182,0.2272727272727272,140,33.36363636363637,19.5,1,1,10,202,39.67912423974224,734,0.3917289903271803,10,100,0.933962887142574,0.0039728644063035,500,141.43,0.22,0.5151515151515151,0.101010101010101,8.846779982224282e-6,0.9351046566859624,5852.280044559908,719.1309492309275,0.69
paris.greedy.2021:786,0.5562433004379272,0.1397849462365591,0.064516129032258,90,25.602150537634408,18,1,1,15,83,22.49885977059931,2381,0.0797561102685807,40.17021276595744,94,0.937116973088196,0.0168133211030007,1888,598.6382978723404,0.9893617021276596,0.7204301075268817,0.4319377716769618,-2.2257056289037464e-5,0.9416454452776696,25226.650361773995,5319.9869563107,0.9574468085106383
paris.greedy.2021:787,0.34092482924461365,0.2051282051282051,0.0512820512820512,257,31.58974358974359,18,1,1,9,0,43.215931485310485,1232,0.1576093017265006,10.20408163265306,49,0.966994521090501,0.0083859518561983,250,298.9591836734694,0.7959183673469388,0.5208333333333334,0.2125850340136054,-1.0139729241453966e-6,0.9681770441599528,3127.781831220524,532.9794153613205,0.7755102040816326
paris.greedy.2021:789,0.581720232963562,0.125,0.0357142857142857,125,25.053571428571427,17.5,1,1,9,0,25.64401021174847,1403,0.0398939151734058,10.140350877192985,57,0.975602549491368,0.01137678099069,289,405.49122807017545,0.9824561403508772,0.375,0.1810776942355889,-3.6657488502052334e-6,0.977467056697346,3564.1003084181766,572.0614943433116,0.9298245614035088
paris.greedy.2021:793,0.021218253299593925,0.15,0.1,174,16.1,5.5,1,2,8,232,37.99570612859467,322,0.248644233044898,6.782608695652174,46,0.9800038454143434,0.0093235644539943,156,332.4130434782609,0.4347826086956521,0.4888888888888889,0.1507246376811594,-6.202616084113557e-7,0.9812381104720986,1892.58556733366,281.8558617100173,0.6521739130434783
paris.greedy.2021:794,0.04570445790886879,0.25,0.5,56,15.833333333333334,9,2,1,6,0,16.414147630146452,190,0.0559241142361416,5.666666666666667,18,0.9911473702482207,0.0177810163516842,51,634.4444444444445,0.6666666666666666,0.5882352941176471,0.3333333333333333,-7.862489015744203e-7,0.9920694468616448,664.7979074080461,130.82310288171135,0.6666666666666666
paris.greedy.2021:795,0.306288480758667,0.1568627450980392,0.196078431372549,176,29.92156862745098,19,1,1,4,221,30.42094221897468,1526,0.1416175626877608,25.3,60,0.9475357710651828,0.0128211603393286,759,456.9333333333333,0.85,0.8135593220338984,0.4288135593220339,-4.659642078020694e-6,0.9497467980055816,10134.229264132096,2133.2506829241893,0.8833333333333333
paris.greedy.2021:796,0.017322750762104988,0.1666666666666666,0.5833333333333334,52,19.5,19,6,1,8,20,12.781378500131996,234,0.2444587296908932,5.547169811320755,53,0.9652482269503546,0.0043223775935059,147,154.0754716981132,0.2264150943396226,0.3846153846153846,0.1066763425253991,1.6337673526597316e-6,0.9659077517532846,1729.0411561435585,218.69363271881872,0.5094339622641509
paris.greedy.2021:797,0.48293089866638184,0.1578947368421052,0,41,8.368421052631579,6,4,0,0,86,9.33458638205125,159,0.0259473395442539,11.9,20,0.9803581744656268,0.0166470472827153,119,593.95,0.95,0.8421052631578947,0.6263157894736842,-9.589283034734636e-7,0.9813172867631516,1652.8620146212209,378.68774103363626,0.95
paris.greedy.2021:798,0.078818678855896,0.1333333333333333,0.1333333333333333,40,13.4,14,2,1,5,0,9.847407200447668,201,0.1787260085383078,6.551724137931035,29,0.9788841964881084,0.008514834256547,95,303.7241379310345,0.5172413793103449,0.5714285714285714,0.2339901477832512,8.450782476304679e-7,0.979595529390938,1198.8701378815892,211.2481802509234,0.5172413793103449
paris.greedy.2021:799,0.42120426893234253,0.3333333333333333,0,46,21.83333333333333,17,1,0,0,0,14.620761494076383,131,0.0574041390318471,4,7,0.9914057704112952,0.012928067113879,14,461.4285714285714,0.8571428571428571,0.8333333333333334,0.6666666666666666,-6.932630947073835e-8,0.99166673892605,195.8603339556872,45.412343881191184,0.8571428571428571
paris.greedy.2021:800,0.1990000456571579,0.160919540229885,0.2873563218390804,69,21.13793103448276,20,1,1,11,57,12.994786444546692,1839,0.1176199739076026,31.755102040816325,98,0.9289935427932552,0.0116698739831316,1556,415.4591836734694,0.8877551020408163,0.7010309278350515,0.3273721859877971,-1.2141171999658615e-5,0.93227400177229,20248.770466937072,3964.3122776420428,0.9489795918367347
